_ - id,_ - url,_ - rank,_ - city,_ - ifmid,_ - ifiid,_ - growth,_ - workers,_ - company,_ - website,_ - state_l,_ - state_s,_ - revenue,_ - zipcode,_ - founded,_ - industry,_ - latitude,_ - metrocode,_ - longitude,_ - yrs_on_list,_ - previous_workers,_ - metro,_ - partner_lists - partner_lists
87772,deep-origins,555,Encinitas,11,18,906.3397,20,Deep Origins,deeporigins.com,California,CA,6746008,92024,2011,Retail,33.05602,"San Diego-Carlsbad, CA",-117.2599,1,4,San Diego,
71726,health-rehab-solutions,556,Kalispell,383,10,904.8191,47,HEALTH & REHAB SOLUTIONS,healthrehabsolutions.com,Montana,MT,3519178,59901,2012,Health,48.207,"Kalispell, MT",-114.3034,2,15,,
87773,supply-chain-wizard,557,Skillman,9,17,903.1902,37,Supply Chain Wizard,supplychainwizard.com,New Jersey,NJ,5025110,8558,2014,Business Products & Services,40.41341,"New York-Newark-Jersey City, NY-NJ-PA",-74.70374,1,4,New York City,
72721,darn-good-yarn,558,Clifton Park,146,18,903.1208,9,Darn Good Yarn,darngoodyarn.com,New York,NY,5437256,12065,2008,Retail,42.85228,"Albany-Schenectady-Troy, NY",-73.7856,2,1,"Albany-Schenectady-Troy, NY",
87774,management-strategies,559,Reston,3,7,901.7751,17,Management Strategies,managementstrategies.com,Virginia,VA,2657509,20190,2014,Government Services,38.95932,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.3393,1,4,"Washington, DC",
87775,yapta,560,Seattle,23,22,901.3393,31,Yapta,yapta.com,Washington,WA,14639010,98104,2007,Travel & Hospitality,47.60188,"Seattle-Tacoma-Bellevue, WA",-122.32946,1,20,Seattle,
73226,the-hoth,561,St Petersburg,7,5,900.9733,45,The Hoth,thehoth.com,Florida,FL,10357111,33701,2011,Advertising & Marketing,27.77079,"Tampa-St. Petersburg-Clearwater, FL",-82.63281,2,5,Tampa,
43127,avadim-technologies,562,Asheville,299,10,900.9452,135,Avadim Technologies,avadimtechnologies.com,North Carolina,NC,10817525,28803,2007,Health,35.53171,"Asheville, NC",-82.52302,3,33,"Asheville, NC",
25172,the-basement,563,Indianapolis,81,12,898.3424,35,The Basement,thebasement.tv,Indiana,IN,14714708,46225,2007,Media,39.74031,"Indianapolis-Carmel-Anderson, IN",-86.16326,4,16,"Indianapolis, IN",
87776,boldleadscom,564,Chandler,46,5,897.7739,49,BoldLeads.com,boldleads.com,Arizona,AZ,12395435,85225,2013,Advertising & Marketing,33.31745,"Phoenix-Mesa-Scottsdale, AZ",-111.83049,1,2,Phoenix,Vistage
87777,ease-logistics,565,Dublin,19,6,896.6104,32,Ease Logistics,easelogistics.com,Ohio,OH,24299344,43016,2014,Logistics & Transportation,40.09746,"Columbus, OH",-83.1501,1,4,"Columbus, OH",
36806,xcaliber-solutions,566,Silverado,2,17,896.3182,12,Xcaliber Solutions,xcaliber-solutions.com,California,CA,8544554,92676,2009,Business Products & Services,33.75248,"Los Angeles-Long Beach-Anaheim, CA",-117.61255,4,5,Los Angeles,
87778,stand2learn,567,College Station,229,19,896.0035,5,Stand2Learn,stand2learn.com,Texas,TX,2168190,77845,2012,Education,30.56139,"College Station-Bryan, TX",-96.27258,1,2,,
69011,chad-t-wilson-law-firm-pllc,568,Webster,22,4,895.9072,19,Chad T. WIlson Law Firm PLLC,cwilsonlaw.com,Texas,TX,3194183,77598,2011,Consumer Products & Services,29.53942,"Houston-The Woodlands-Sugar Land, TX",-95.135,1,2,Houston,
87779,clientserver-technology-solutions,569,Iselin,9,29,894.5245,24,CLIENTSERVER TECHNOLOGY SOLUTIONS,clientservertech.com,New Jersey,NJ,2036637,8830,2012,IT System Development,40.56959,"New York-Newark-Jersey City, NY-NJ-PA",-74.31493,1,3,New York City,
87780,veteran-waste-solutions,570,El Reno,38,23,893.363,12,Veteran Waste Solutions,vetwasteok.com,Oklahoma,OK,3913413,73036,2014,Environmental Services,35.50939,"Oklahoma City, OK",-97.95977,1,5,"Oklahoma City, OK",
71656,brightfarms,571,Irvington,9,11,890.4159,110,BrightFarms,brightfarms.com,New York,NY,9826085,10533,2010,Food & Beverage,41.03693,"New York-Newark-Jersey City, NY-NJ-PA",-73.85486,2,15,New York City,
43698,technical-assurance,572,Willoughby,79,17,887.9002,54,Technical Assurance,technicalassurance.com,Ohio,OH,31523619,44094,1993,Business Products & Services,41.61072,"Cleveland-Elyria, OH",-81.37932,3,33,Cleveland,EO
87781,textus,573,Boulder,31,9,885.7661,24,TextUs,textus.com,Colorado,CO,2387969,80302,2012,Software,40.04346,"Boulder, CO",-105.37232,1,4,"Boulder, CO",
72826,world-services,574,Alexandria,3,7,884.908,41,World Services,world-servicesllc.com,Virginia,VA,3095822,22315,2010,Government Services,38.75834,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.15119,2,4,"Washington, DC",
71506,clients-on-demand,575,Glendale,2,5,883.6395,26,Clients on Demand,clientsondemand.com,California,CA,9280894,91210,2011,Advertising & Marketing,34.14456,"Los Angeles-Long Beach-Anaheim, CA",-118.25651,2,4,Los Angeles,
72201,einstein-peo,576,Duluth,29,21,875.5973,7,Einstein PEO,einsteinpeo.com,Georgia,GA,27054289,30096,2007,Human Resources,33.97429,"Atlanta-Sandy Springs-Roswell, GA",-84.14543,2,3,Atlanta,
87782,albertini-italian-windows-doors,577,Costa Mesa,2,15,874.6919,14,Albertini Italian Windows & Doors,italianwindows.com,California,CA,10283000,92626,2011,Manufacturing,33.67959,"Los Angeles-Long Beach-Anaheim, CA",-117.90853,1,7,Los Angeles,
71636,mzeroacom,578,Ocala,312,19,873.3707,17,MzeroA.com,mzeroa.com,Florida,FL,3190310,34474,2008,Education,29.15643,"Ocala, FL",-82.20945,2,4,,Vistage
73311,ideal-concepts,579,Allentown,93,1,863.7726,47,Ideal Concepts,idealconcepts.com,Pennsylvania,PA,11757467,18109,2005,Insurance,40.63694,"Allentown-Bethlehem-Easton, PA-NJ",-75.43989,2,15,"Allentown-Bethlehem-Easton, PA-NJ",
87039,greenhouse-software,580,New York City,9,9,862.5156,230,Greenhouse Software,greenhouse.io,New York,NY,26338768,10010,2012,Software,40.73906,"New York-Newark-Jersey City, NY-NJ-PA",-73.98225,1,59,New York City,
42966,the-penny-hoarder,581,St Petersburg,7,12,860.844,82,The Penny Hoarder,thepennyhoarder.com,Florida,FL,36870102,33701,2010,Media,27.77079,"Tampa-St. Petersburg-Clearwater, FL",-82.63281,3,1,Tampa,
6125,the-cobalt-companies,582,Austin,18,20,860.3681,3,The Cobalt Companies,thecobaltcompanies.com,Texas,TX,4652964,78704,2002,Construction,30.24303,"Austin-Round Rock, TX",-97.76508,3,2,Austin,
43071,empire-flippers,583,Wilmington,49,17,856.7288,28,Empire Flippers,empireflippers.com,Delaware,DE,16531633,19801,2012,Business Products & Services,39.72772,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.54115,3,13,Philadelphia,
43369,redcloud-consulting,584,Bellevue,23,17,856.3256,68,RedCloud Consulting,redcloudconsulting.com,Washington,WA,10688000,98004,1995,Business Products & Services,47.61834,"Seattle-Tacoma-Bellevue, WA",-122.20534,3,5,Seattle,
87783,impact-analytics,585,Linthicum,35,17,854.4354,110,IMPACT ANALYTICS,impactanalytics.co,Maryland,MD,2911028,21043,2014,Business Products & Services,39.25584,"Baltimore-Columbia-Towson, MD",-76.80149,1,3,Baltimore,
87784,website-closers,586,Tampa,7,25,850.4965,15,Website Closers,websiteclosers.com,Florida,FL,5227731,33609,2013,Computer Hardware,27.94427,"Tampa-St. Petersburg-Clearwater, FL",-82.51767,1,4,Tampa,
87785,legion-athletics,587,Tysons,3,10,850.0027,10,Legion Athletics,legionathletics.com,Virginia,VA,11510765,22182,2014,Health,38.93842,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.27552,1,4,"Washington, DC",
87786,jay-morrison-academy,588,Atlanta,29,19,849.9815,20,Jay Morrison Academy,jaymorrisonacademy.com,Georgia,GA,2560884,30326,2014,Education,33.84952,"Atlanta-Sandy Springs-Roswell, GA",-84.36397,1,5,Atlanta,
66491,wheelhouse-it,589,Fort Lauderdale,1,28,849.8137,51,WheelHouse IT,wheelhouseit.com,Florida,FL,7646000,33312,2012,IT Management,26.08813,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.18181,2,12,Miami,
23835,inflection,590,Redwood City,4,9,848.9043,133,Inflection,inflection.com,California,CA,12899491,94065,2006,Software,37.53411,"San Francisco-Oakland-Hayward, CA",-122.24737,2,252,San Francisco,
43395,reliance-partners,591,Chattanooga,110,1,848.3458,65,Reliance Partners,reliancepartners.com,Tennessee,TN,5200823,37402,2009,Insurance,35.04372,"Chattanooga, TN-GA",-85.31787,3,9,,
87787,consumer-acquisition,592,Livermore,4,5,847.2163,15,Consumer Acquisition,consumeracquisition.com,California,CA,4678576,94550,2013,Advertising & Marketing,37.51999,"San Francisco-Oakland-Hayward, CA",-121.5756,1,2,San Francisco,
81366,shore-funding-solutions,593,Melville,9,2,845.5231,45,Shore Funding Solutions,shorefundingsolutions.com,New York,NY,4284761,11747,2014,Financial Services,40.7884,"New York-Newark-Jersey City, NY-NJ-PA",-73.4074,1,20,New York City,
87788,phoenix-financial-services,594,Indianapolis,81,2,845.1942,105,Phoenix Financial Services,phoenixfinancialsvcs.com,Indiana,IN,18387288,46216,2014,Financial Services,39.8716,"Indianapolis-Carmel-Anderson, IN",-86.01156,1,24,"Indianapolis, IN",
68971,nanamacs-boutique,595,Post Falls,227,18,844.9988,22,NanaMacs Boutique,nanamacs.com,Idaho,ID,6329460,83854,2009,Retail,47.71934,"Coeur d'Alene, ID",-116.96731,2,7,,
81455,apptivo,596,Fremont,4,9,839.842,250,Apptivo,apptivo.com,California,CA,2381259,94538,2009,Software,37.50137,"San Francisco-Oakland-Hayward, CA",-121.95675,1,50,San Francisco,
87789,ecompartners,597,San Diego,11,17,839.0211,9,eComPartners,ecompartners.co,California,CA,2948714,92121,2011,Business Products & Services,32.89959,"San Diego-Carlsbad, CA",-117.2012,1,1,San Diego,
87790,position2,598,Santa Clara,20,5,838.9915,206,Position2,position2.com,California,CA,29012827,95054,2005,Advertising & Marketing,37.39349,"San Jose-Sunnyvale-Santa Clara, CA",-121.96467,1,110,San Jose,Vistage
72541,jp-ecommerce,599,Blaine,13,18,838.1189,15,JP Ecommerce,jpecommerce.com,Minnesota,MN,8375282,55449,2008,Retail,45.17658,"Minneapolis-St. Paul-Bloomington, MN-WI",-93.18186,2,2,Minneapolis,
87791,aplos-software,600,Fresno,345,9,835.6356,35,Aplos Software,aplos.com,California,CA,2597549,93704,2009,Software,36.79905,"Fresno, CA",-119.80161,1,12,,
87792,paradigm-construction,601,The Woodlands,22,20,834.4361,35,Paradigm Construction,pcc-tx.com,Texas,TX,30713131,77380,2013,Construction,30.13697,"Houston-The Woodlands-Sugar Land, TX",-95.46836,1,5,Houston,Vistage
43018,hireology,602,Chicago,17,17,834.0065,129,Hireology,hireology.com,Illinois,IL,15267308,60601,2010,Business Products & Services,41.88531,"Chicago-Naperville-Elgin, IL-IN-WI",-87.62212,3,55,Chicago,
72366,source-ortho,603,Mt Pleasant,536,10,830.3717,8,Source Ortho,sourceortho.com,South Carolina,SC,7494228,29466,2012,Health,32.87776,"Charleston-North Charleston, SC",-79.79201,2,3,"Charleston, SC",Vistage
87793,extreme-scale-solutions,604,Newark,49,29,829.7569,17,Extreme Scale Solutions,extreme-scale.com,Delaware,DE,3836800,19702,2014,IT System Development,39.6182,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.72972,1,1,Philadelphia,
87794,niki-jones-agency,605,Port Jervis,252,5,829.0143,16,Niki Jones Agency,nikijones.com,New York,NY,4948348,12771,1999,Advertising & Marketing,41.37438,"Poughkeepsie-Newburgh-Middletown, NY",-74.62428,1,14,,
43724,biotrans,606,Brockton,6,6,827.6502,130,Biotrans,biotrans-usa.com,Massachusetts,MA,12568000,2301,2010,Logistics & Transportation,42.07837,"Boston-Cambridge-Newton, MA-NH",-71.0423,3,10,Boston,
87795,venesco,607,Chantilly,3,7,825.9449,241,Venesco,venesco.com,Virginia,VA,17215000,20151,2003,Government Services,38.8965,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.44513,1,23,"Washington, DC",
87796,koddi,608,Fort Worth,8,17,825.8592,73,Koddi,koddi.com,Texas,TX,6573526,76107,2013,Business Products & Services,32.74206,"Dallas-Fort Worth-Arlington, TX",-97.38173,1,12,Dallas,
87797,launch-potato,609,Delray Beach,1,5,820.5668,25,Launch Potato,launchpotato.com,Florida,FL,15725150,33483,2014,Advertising & Marketing,26.46264,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.06172,1,7,Miami,
72426,visum-development-group,610,Ithaca,129,3,819.8473,16,Visum Development Group,visumdevelopment.com,New York,NY,2410000,14850,2013,Real Estate,42.43216,"Ithaca, NY",-76.49704,2,3,,
70976,dealer-inspire,611,Naperville,17,9,818.4409,169,Dealer Inspire,dealerinspire.com,Illinois,IL,32403781,60540,2012,Software,41.76467,"Chicago-Naperville-Elgin, IL-IN-WI",-88.14543,2,12,Chicago,
87798,tier-11,612,Sagamore Beach,109,5,817.9695,22,Tier 11,tiereleven.com,Massachusetts,MA,2078641,2562,2010,Advertising & Marketing,41.78721,"Barnstable Town, MA",-70.52672,1,1,,
81548,milk-honey-music,613,Los Angeles,2,12,816.3017,13,Milk & Honey Music,milkhoneyla.com,California,CA,2200352,90048,2014,Media,34.07292,"Los Angeles-Long Beach-Anaheim, CA",-118.37271,1,2,Los Angeles,
87799,scalefast,614,El Segundo,2,17,815.7991,63,Scalefast,scalefast.com,California,CA,35594411,90245,2014,Business Products & Services,33.91714,"Los Angeles-Long Beach-Anaheim, CA",-118.40427,1,16,Los Angeles,
72596,biena-snacks,615,Boston,6,11,814.903,15,Biena Snacks,bienasnacks.com,Massachusetts,MA,4787102,2134,2012,Food & Beverage,42.35802,"Boston-Cambridge-Newton, MA-NH",-71.12861,2,1,Boston,
43024,homeworks-energy,616,Medford,6,16,813.699,280,HomeWorks Energy,homeworksenergy.com,Massachusetts,MA,36562386,2155,2012,Energy,42.42384,"Boston-Cambridge-Newton, MA-NH",-71.10767,3,15,Boston,
70951,savilinx,617,Brunswick,98,17,811.8458,487,SaviLinx,savilinx.com,Maine,ME,10477883,4011,2013,Business Products & Services,43.89641,"Portland-South Portland-Biddeford, ME",-69.97344,2,65,,
42977,atlas-medstaff,618,Omaha,97,10,809.2942,110,Atlas MedStaff,atlasmedstaff.com,Nebraska,NE,75115356,68154,2012,Health,41.26514,"Omaha-Council Bluffs, NE-IA",-96.11445,3,20,"Omaha-Council Bluffs, NE-IA",
71426,zeel,619,New York City,9,4,808.3311,76,Zeel,zeel.com,New York,NY,22639907,10036,2010,Consumer Products & Services,40.75926,"New York-Newark-Jersey City, NY-NJ-PA",-73.98986,2,22,New York City,
87800,vengo-labs,620,Bethpage,9,17,807.1646,16,Vengo Labs,vengolabs.com,New York,NY,3004520,11714,2012,Business Products & Services,40.74256,"New York-Newark-Jersey City, NY-NJ-PA",-73.48607,1,5,New York City,
87801,thomasriley-strategies,621,Washington,3,7,806.1697,25,ThomasRiley Strategies,thomasrileystrategiesllc.net,District of Columbia,DC,3235923,20004,2013,Government Services,38.89489,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.02864,1,1,"Washington, DC",
87802,the-good-life-companies,622,Reading,112,2,805.2898,231,The Good Life Companies,advisorownedria.com,Pennsylvania,PA,13675271,19607,2012,Financial Services,40.29148,"Reading, PA",-75.94479,1,4,,
87803,tier4-advisors,623,Alpharetta,29,28,803.4115,6,Tier4 Advisors,tier4advisors.com,Georgia,GA,2049371,30009,2013,IT Management,34.0791,"Atlanta-Sandy Springs-Roswell, GA",-84.30526,1,1,Atlanta,
87804,basecamp-fitness,624,Burlingame,4,10,801.9078,105,Basecamp Fitness,basecampfitness.co,California,CA,5825080,94010,2013,Health,37.57028,"San Francisco-Oakland-Hayward, CA",-122.36578,1,20,San Francisco,
87805,emailage,625,Chandler,46,13,801.5542,79,Emailage,emailage.com,Arizona,AZ,16609044,85225,2012,Security,33.31745,"Phoenix-Mesa-Scottsdale, AZ",-111.83049,1,20,Phoenix,
87806,proforma-springboard-promotions,626,Durham,509,17,800.4132,10,Proforma Springboard Promotions,springboard.proforma.com,North Carolina,NC,2179000,27707,2013,Business Products & Services,35.95452,"Durham, NC",-78.95332,1,2,"Durham, NC",
87807,purchasing-group,627,Pompano Beach,1,4,799.9238,8,Purchasing Group,purchasinggroupllc.com,Florida,FL,5030034,33069,2013,Consumer Products & Services,26.23583,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.1571,1,2,Miami,
71551,etegra,628,Olivette,74,24,799.3424,39,Etegra,etegra.com,Missouri,MO,5452542,63132,2010,Engineering,38.67603,"St. Louis, MO-IL",-90.37799,2,17,"St. Louis, MO-IL",
87808,kruze-consulting,629,San Francisco,4,2,797.1839,32,Kruze Consulting,kruzeconsulting.com,California,CA,3707433,94108,2011,Financial Services,37.79201,"San Francisco-Oakland-Hayward, CA",-122.40857,1,2,San Francisco,
87809,millennium-construction,630,North Tonawanda,51,20,796.7824,19,Millennium Construction,millenniumconstructioninc.net,New York,NY,4946822,14120,2014,Construction,43.07932,"Buffalo-Niagara Falls, NY",-78.84265,1,7,,
71736,legalinc,631,Frisco,8,9,795.9499,23,Legalinc,legalinc.com,Texas,TX,4757440,75033,2013,Software,33.1691,"Dallas-Fort Worth-Arlington, TX",-96.8526,2,4,Dallas,
72401,reduce,632,Atlanta,29,4,795.865,15,Reduce,reduceeveryday.com,Georgia,GA,30261700,30318,2006,Consumer Products & Services,33.7923,"Atlanta-Sandy Springs-Roswell, GA",-84.44786,2,6,Atlanta,
43292,realestateinvestorcom,633,Danville,4,3,794.8237,41,RealEstateInvestor.com,reivault.com,California,CA,4014063,94526,2007,Real Estate,37.81461,"San Francisco-Oakland-Hayward, CA",-121.99055,3,12,San Francisco,
43225,tredence,634,San Jose,20,17,794.4961,204,Tredence,tredence.com,California,CA,11979548,95124,2012,Business Products & Services,37.25677,"San Jose-Sunnyvale-Santa Clara, CA",-121.92276,3,30,San Jose,
87015,skuid,635,Chattanooga,110,9,794.4162,188,Skuid,skuid.com,Tennessee,TN,14096000,37450,2013,Software,35.05998,"Chattanooga, TN-GA",-85.24982,1,22,,
87810,5-stones-intelligence,636,Miami,1,7,793.084,250,5 Stones intelligence,5stonesintelligence.com,Florida,FL,9214957,33139,2008,Government Services,25.77981,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.1532,1,12,Miami,
71841,verde-solutions,637,Chicago,17,16,792.4793,22,Verde Solutions,verdesolutions.com,Illinois,IL,6866905,60614,2012,Energy,41.92271,"Chicago-Naperville-Elgin, IL-IN-WI",-87.64958,2,6,Chicago,
87811,spring-venture-group,638,Kansas City,21,1,791.0329,410,Spring Venture Group,springventuregroup.com,Missouri,MO,66996049,64105,2009,Insurance,39.10473,"Kansas City, MO-KS",-94.59037,1,88,"Kansas City, MO-KS",
87812,gamebreaker,639,Westlake Village,67,15,786.4696,20,GameBreaker,gamebreaker.com,California,CA,2452427,91362,2011,Manufacturing,34.19333,"Oxnard-Thousand Oaks-Ventura, CA",-118.81868,1,6,"Oxnard-Thousand Oaks-Ventura, CA",
87813,product-launchers,640,White Plains,9,17,786.008,10,Product Launchers,productlaunchers.co,New York,NY,2615717,10601,2013,Business Products & Services,41.03293,"New York-Newark-Jersey City, NY-NJ-PA",-73.76507,1,1,New York City,
87814,o9-solutions,641,Dallas,8,9,784.7514,154,o9 Solutions,o9solutions.com,Texas,TX,24021000,75234,2009,Software,32.92319,"Dallas-Fort Worth-Arlington, TX",-96.89172,1,70,Dallas,
17397,the-retail-outsource,642,Coral Gables,1,18,784.6676,1418,The Retail Outsource,theretailoutsource.com,Florida,FL,48499763,33134,2000,Retail,25.75333,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.27038,4,90,Miami,
87815,investor-grit,643,South Jordan,12,19,782.1666,11,Investor Grit,wholesalinginc.com,Utah,UT,2314611,84095,2014,Education,40.5575,"Salt Lake City, UT",-111.97945,1,3,Salt Lake City,
87816,optmyzr,644,Foster City,4,5,781.5521,12,Optmyzr,optmyzr.com,California,CA,3009328,94404,2013,Advertising & Marketing,37.556,"San Francisco-Oakland-Hayward, CA",-122.26768,1,3,San Francisco,
87817,concourse-federal-group,645,Washington,3,7,781.3204,32,Concourse Federal Group,concoursefederal.com,District of Columbia,DC,4610760,20036,2009,Government Services,38.90702,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.04157,1,5,"Washington, DC",
34023,tellus,646,Deerfield Beach,1,10,779.4549,55,Tellus,4tellus.com,Florida,FL,2456256,33441,2014,Health,26.3111,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.09787,2,4,Miami,
67921,walk-west,647,Raleigh,36,5,779.0225,30,Walk West,walkwest.com,North Carolina,NC,3462865,27606,2007,Advertising & Marketing,35.74232,"Raleigh-Cary, NC",-78.71548,1,2,"Raleigh, NC",
87818,ameriquote,648,Renton,23,1,778.6974,2,Ameriquote,ameriquote.com,Washington,WA,2398554,98056,2014,Insurance,47.51253,"Seattle-Tacoma-Bellevue, WA",-122.19025,1,10,Seattle,
36751,prescribewellness,649,Irvine,2,10,777.6585,130,PrescribeWellness,prescribewellness.com,California,CA,23627769,92618,2010,Health,33.66694,"Los Angeles-Long Beach-Anaheim, CA",-117.73209,4,24,Los Angeles,
87819,kaimetrix,650,Apex,36,7,776.6267,25,Kaimetrix,kaimetrix.com,North Carolina,NC,2412801,27539,2013,Government Services,35.67654,"Raleigh-Cary, NC",-78.81344,1,5,"Raleigh, NC",
71781,whois-api,651,Walnut,2,17,774.9355,5,Whois API,whoisxmlapi.com,California,CA,2738548,91789,2009,Business Products & Services,34.01819,"Los Angeles-Long Beach-Anaheim, CA",-117.85482,2,1,Los Angeles,
87820,protex-restaurant-services,652,Corpus Christi,228,17,773.7671,42,PROTEX RESTAURANT SERVICES,protexrs.com,Texas,TX,5644020,78416,2014,Business Products & Services,27.75202,"Corpus Christi, TX",-97.43651,1,15,,
