Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
First Financial Holding,7.314,1.828,0.5382,78.847,1081,Financials,Regional Banks,Asia,Taiwan,Taiwan,,Mei Ling Cheng,http://www.forbes.com/companies/first-financial-holding/,0.00682587796618768,0.294420131291028
Lotte Shopping,5.744,25.45,0.1339,34.704,1082,Consumer Discretionary,Department Stores,Asia,South Korea,South Korea,,In-Won Lee,http://www.forbes.com/companies/lotte-shopping/,0.0038583448593822,0.00526129666011788
Vienna Insurance Group,3.088,10.404,0.321,51.803,1083,Financials,Diversified Insurance,Europe,Austria,Austria,,Elisabeth Stadler,http://www.forbes.com/companies/vienna-insurance-group/,0.00619655232322452,0.0308535178777393
SMC,19.124,4.301,0.938,10.199,1084,Industrials,Other Industrial Equipment,Asia,Japan,Japan,,Yoshiyuki Takada,http://www.forbes.com/companies/smc-corp/,0.0919698009608785,0.21808881655429
Investec,6.307,4.838,0.5385,68.17,1085,Financials,Investment Services,Europe,United Kingdom,United Kingdom,,Stephen Koseff,http://www.forbes.com/companies/investec/,0.00789936922399883,0.111306324927656
Power Finance,6.259,4.257,0.9445,37.335,1086,Consumer Discretionary,Business & Personal Services,Asia,India,India,,Rajeev Sharma,http://www.forbes.com/companies/power-finance/,0.0252979777688496,0.221869861404745
Voestalpine,7.059,11.935,0.477,15.059,1086,Materials,Iron & Steel,Europe,Austria,Austria,,Wolfgang Eder,http://www.forbes.com/companies/voestalpine/,0.0316754100537884,0.0399664851277754
Hydro One,10.779,4.945,0.5585,18.904,1088,Utilities,Electric Utilities,North America,Canada,Canada,,Mayo M. Schmidt,http://www.forbes.com/companies/hydro-one/,0.0295440118493441,0.112942366026289
Whole Foods Market,9.898,15.814,0.445,6.382,1089,Consumer Staples,Food Retail,North America,United States,Texas,Texas,John P. Mackey,http://www.forbes.com/companies/whole-foods-market/,0.0697273581949232,0.0281396231187555
Japan Exchange Group,7.79,1.021,0.3792,346.814,1090,Financials,Investment Services,Asia,Japan,Japan,,Akira Kiyota,http://www.forbes.com/companies/japan-exchange-group/,0.0010933814667228,0.371400587659158
Fortum,12.45,4.018,0.5498,23.167,1091,Utilities,Electric Utilities,Europe,Finland,Finland,,Pekka Ilmari Lundmark,http://www.forbes.com/companies/fortum/,0.023732032632624,0.136834245893479
Grupo Bimbo,11.835,13.423,0.3159,11.9,1092,Consumer Staples,Food Processing,North America,Mexico,Mexico,,Daniel Javier Servitje Montull,http://www.forbes.com/companies/grupo-bimbo/,0.026546218487395,0.0235342322878641
Alrosa,11.416,4.733,1.9612,7.744,1093,Materials,Diversified Metals & Mining,Asia,Russia,Russia,,Sergey Sergeevich Ivanov,http://www.forbes.com/companies/alrosa/,0.253254132231405,0.414367208958377
China National Building,3.738,15.258,0.1573,49.033,1094,Materials,Construction Materials,Asia,China,China,,Zhi Song,http://www.forbes.com/companies/china-national-building/,0.00320804356249873,0.0103093459168961
Saputo,13.181,8.436,0.532,5.704,1095,Consumer Staples,Food Processing,North America,Canada,Canada,,"Lino Anthony Saputo, Jr.",http://www.forbes.com/companies/saputo/,0.0932678821879383,0.0630630630630631
Shanghai Construction,5.467,19.822,0.3154,25.091,1096,Industrials,Construction Services,Asia,China,China,,Jia Jun Bian,http://www.forbes.com/companies/shanghai-construction/,0.012570244310709,0.0159116133588942
Mondi,11.721,7.366,0.7004,7.71,1097,Materials,Paper & Paper Products,Europe,United Kingdom,United Kingdom,,Peter Josef Oswald,http://www.forbes.com/companies/mondi/,0.0908430609597925,0.0950855281020907
Shin Kong Financial,2.843,10.933,0.1492,97.967,1098,Financials,Life & Health Insurance,Asia,Taiwan,Taiwan,,Jih-Chu Lee,http://www.forbes.com/companies/shin-kong-financial/,0.00152296181367195,0.0136467575230952
SDIC Power Holdings,7.672,4.381,0.6582,29.811,1099,Utilities,Electric Utilities,Asia,China,China,,Gang Hu,http://www.forbes.com/companies/sdic-power-holdings/,0.0220790983194123,0.150239671307921
Land Securities Group,10.769,1.397,0.758,19.253,1100,Financials,Real Estate,Europe,United Kingdom,United Kingdom,,Robert Montaque Noel,http://www.forbes.com/companies/land-securities-group/,0.0393704877162001,0.542591267000716
China Hongqiao Group,6.587,7.294,0.6486,19.098,1101,Materials,Aluminum,Asia,China,China,,Bo Zhang,http://www.forbes.com/companies/china-hongqiao-group/,0.033961671379202,0.0889224019742254
Clorox,17.088,5.875,0.655,4.568,1102,Consumer Staples,Household/Personal Care,North America,United States,California,California,Benno O. Dorer,http://www.forbes.com/companies/clorox/,0.143388791593695,0.111489361702128
Cielo,20.92,3.529,1.1491,9.385,1103,Consumer Discretionary,Business & Personal Services,South America,Brazil,Brazil,,Eduardo Campozana Gouveia,http://www.forbes.com/companies/cielo/,0.122440063931806,0.325616321904222
Assurant,5.243,7.192,0.5653,29.709,1104,Financials,Diversified Insurance,North America,United States,New York,New York,Alan B. Colberg,http://www.forbes.com/companies/assurant/,0.0190279040021542,0.0786012235817575
TCL Corp,6.427,16.505,0.3123,21.321,1104,Consumer Discretionary,Consumer Electronics,Asia,China,China,,Dong Sheng Li,http://www.forbes.com/companies/tcl-corp/,0.0146475306036302,0.0189215389275977
Wuliangye Yibin,23.49,3.402,1.0212,8.947,1106,Consumer Staples,Beverages,Asia,China,China,,Lin Chen,http://www.forbes.com/companies/wuliangye-yibin/,0.11413881748072,0.300176366843034
Thai Beverage,17.085,5.276,0.7567,5.205,1107,Consumer Staples,Beverages,Asia,Thailand,Thailand,,Thapana Sirivadhanabhakdi,http://www.forbes.com/companies/thai-beverage/,0.14537944284342,0.143423047763457
Zions Bancorp,8.405,2.47,0.455,63.445,1107,Financials,Regional Banks,North America,United States,Utah,Utah,Harris H. Simmons,http://www.forbes.com/companies/zions-bancorp/,0.0071715659232406,0.184210526315789
National Oilwell Varco,14.729,7.248,-2.412,21.14,1109,Energy,Oil Services & Equipment,North America,United States,Texas,Texas,Clay C. Williams,http://www.forbes.com/companies/national-oilwell-varco/,-0.114096499526963,-0.332781456953642
Flextronics International,8.751,23.773,0.294,12.803,1110,Information Technology,Electronics,Asia,Singapore,Singapore,,Mike McNamara,http://www.forbes.com/companies/flextronics-international/,0.0229633679606342,0.0123669709334119
Hainan Airlines,8.422,6.104,0.4765,21.317,1110,Industrials,Airline,Asia,China,China,,Ming Hu,http://www.forbes.com/companies/hainan-airlines/,0.0223530515550969,0.0780635648754915
Yanzhou Coal Mining,6.84,14.986,0.3076,20.954,1112,Materials,Diversified Metals & Mining,Asia,China,China,,Xi Yong Li,http://www.forbes.com/companies/yanzhou-coal-mining/,0.0146797747446788,0.0205258241024957
Shanghai Electric Group,6.741,11.789,0.3117,25.273,1113,Industrials,Heavy Equipment,Asia,China,China,,Di Nan Huang,http://www.forbes.com/companies/shanghai-electric-group/,0.0123333201440272,0.0264399016031894
Xiamen C&D,4.644,19.346,0.3591,20.313,1114,Industrials,Trading Companies,Asia,China,China,,Yong Da Zheng,http://www.forbes.com/companies/xiamen-cd/,0.0176783340717767,0.0185619766359971
Lend Lease Group,6.628,11.677,0.5495,13.69,1115,Financials,Real Estate,Australia,Australia,Australia,,Stephen Barry McCann,http://www.forbes.com/companies/lend-lease-group/,0.0401387874360847,0.0470583197739145
T Rowe Price,16.852,4.24,1.173,6.368,1116,Financials,Investment Services,North America,United States,Maryland,Maryland,"Bill Stromberg, CFA",http://www.forbes.com/companies/t-rowe-price/,0.184202261306533,0.276650943396226
Pgnig Group,8.594,8.414,0.5959,11.899,1117,Energy,Oil & Gas Operations,Europe,Poland,Poland,,Piotr Grzegorz Wozniak,http://www.forbes.com/companies/pgnig-group/,0.0500798386419027,0.0708224387924887
Galp Energia,12.784,14.547,0.1979,13.12,1118,Energy,Oil & Gas Operations,Europe,Portugal,Portugal,,Carlos Nuno Gomes da Silva,http://www.forbes.com/companies/galp-energia/,0.0150838414634146,0.0136041795559222
Shenzhen Overseas,8.933,4.263,0.7754,20.352,1119,Consumer Discretionary,Hotels & Motels,Asia,China,China,,Ping Liu,http://www.forbes.com/companies/shenzhen-overseas/,0.0380994496855346,0.181890687309407
Kerry Group,14.212,6.782,0.5897,7.828,1120,Consumer Staples,Food Processing,Europe,Ireland,Ireland,,Stan McCarthy,http://www.forbes.com/companies/kerry-group/,0.0753321410321921,0.0869507519905632
Celanese,12.976,5.389,0.9,8.357,1121,Materials,Diversified Chemicals,North America,United States,Texas,Texas,Mark C. Rohr,http://www.forbes.com/companies/celanese/,0.107694148617925,0.167006865837818
Experian,18.899,4.542,0.8293,7.691,1122,Consumer Discretionary,Business & Personal Services,Europe,Ireland,Ireland,,Brian J. Cassin,http://www.forbes.com/companies/experian/,0.10782733064621,0.18258476442096
Legrand,15.991,5.552,0.6952,8.555,1123,Industrials,Electrical Equipment,Europe,France,France,,Gilles Schnepp,http://www.forbes.com/companies/legrand/,0.0812624196376388,0.12521613832853
Datang International Power,8.302,8.773,-0.3898,33.56,1124,Utilities,Electric Utilities,Asia,China,China,,Jin Chen,http://www.forbes.com/companies/datang-international-power/,-0.0116150178784267,-0.0444317793229226
HCP,14.891,2.496,0.6265,15.759,1125,Financials,Real Estate,North America,United States,California,California,Thomas M. Herzog,http://www.forbes.com/companies/hcp/,0.0397550606002919,0.251001602564103
SES,10.627,2.289,1.0649,14.393,1126,Consumer Discretionary,Broadcasting & Cable,Europe,Luxembourg,Luxembourg,,Karim Michel Sabbagh,http://www.forbes.com/companies/ses/,0.0739873549642187,0.4652249890782
AGNC Investment,6.637,1.463,0.623,56.88,1127,Financials,Investment Services,North America,United States,Maryland,Maryland,Gary D. Kain,http://www.forbes.com/companies/agnc-investment/,0.0109528832630098,0.425837320574163
Bank of Tianjin,4.313,3.968,0.6826,94.584,1128,Financials,Regional Banks,Asia,China,China,,Fu Yuan,http://www.forbes.com/companies/bank-of-tianjin/,0.0072168654317855,0.172026209677419
Phoenix Group Holdings,3.525,9.886,-0.1363,93.226,1129,Financials,Life & Health Insurance,Europe,United Kingdom,United Kingdom,,Clive Christopher Roger Bannister,http://www.forbes.com/companies/phoenix-group-holdings/,-0.00146203848711733,-0.0137871737811046
Harbin Bank,3.368,3.808,0.7342,77.562,1130,Financials,Major Banks,Asia,China,China,,Zhi Guo,http://www.forbes.com/companies/harbin-bank/,0.00946597560661148,0.19280462184874
Alaska Air Group,11.03,5.931,0.814,9.962,1131,Industrials,Airline,North America,United States,Washington,Washington,Bradley D. Tilden,http://www.forbes.com/companies/alaska-air-group/,0.0817104998996186,0.137244983982465
Cenovus Energy,11.228,9.158,-0.4113,19.258,1132,Energy,Oil & Gas Operations,North America,Canada,Canada,,Brian C. Ferguson,http://www.forbes.com/companies/cenovus-energy/,-0.0213573579810988,-0.0449115527407731
Apache,20.023,5.34,-1.522,22.519,1133,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,"John J. Christmann, IV",http://www.forbes.com/companies/apache/,-0.067587370664772,-0.28501872659176
Delta Electronics,13.911,6.647,0.5829,7.295,1134,Information Technology,Electronics,Asia,Taiwan,Taiwan,,Chung Chieh Li,http://www.forbes.com/companies/delta-electronics/,0.0799040438656614,0.087693696404393
Electrolux Group,8.041,14.143,0.5249,9.45,1135,Consumer Discretionary,Household Appliances,Europe,Sweden,Sweden,,Jonas Samuelson,http://www.forbes.com/companies/electrolux-group/,0.0555449735449735,0.0371137665276108
Hyundai Marine & Fire,2.414,10.941,0.3533,29.786,1136,Financials,Property & Casualty Insurance,Asia,South Korea,South Korea,,Cheol-Young Lee,http://www.forbes.com/companies/hyundai-marine-fire/,0.0118612771100517,0.0322913810437803
Korea Gas,3.561,18.194,-0.581,33.058,1137,Utilities,Natural Gas Utilities,Asia,South Korea,South Korea,,Seung-Hun Lee,http://www.forbes.com/companies/korea-gas/,-0.0175751709117309,-0.0319336044849951
Keppel,8.886,4.902,0.5678,20.259,1138,Industrials,Conglomerates,Asia,Singapore,Singapore,,"Chin Hua Loh, CFA",http://www.forbes.com/companies/keppel/,0.0280270497063034,0.115830273357813
Wm Morrison Supermarkets,6.778,21.749,0.4065,11.632,1139,Consumer Staples,Food Retail,Europe,United Kingdom,United Kingdom,,David T. Potts,http://www.forbes.com/companies/wm-morrison-supermarkets/,0.0349466987620358,0.0186905145064141
AntarChile,5.347,16.683,0.3265,21.919,1140,Financials,Investment Services,South America,Chile,Chile,,Jorge Andueza Fouque,http://www.forbes.com/companies/antarchile/,0.0148957525434554,0.0195708205958161
SGS,16.43,6.075,0.5512,5.263,1141,Consumer Discretionary,Business & Personal Services,Europe,Switzerland,Switzerland,,Frankie Ng,http://www.forbes.com/companies/sgs/,0.104731141934258,0.0907325102880659
Hyundai Engineering,4.853,16.156,0.423,16.463,1142,Industrials,Construction Services,Asia,South Korea,South Korea,,Soo-Hyun Jung,http://www.forbes.com/companies/hyundai-engineering/,0.0256939804409889,0.0261822233226046
Toppan Printing,7.016,13.219,0.3493,16.399,1142,Consumer Discretionary,Printing & Publishing,Asia,Japan,Japan,,Naoki Adachi,http://www.forbes.com/companies/toppan-printing/,0.0213000792731264,0.0264240865420985
Actelion,30.474,2.454,0.7069,2.073,1144,Health Care,Pharmaceuticals,Europe,Switzerland,Switzerland,,Jean-Paul Clozel,http://www.forbes.com/companies/actelion/,0.341003376748673,0.288060309698451
Bank of Baroda,6.053,7.91,-0.774,104.372,1145,Financials,Regional Banks,Asia,India,India,,P. S. Jayakumar,http://www.forbes.com/companies/bank-of-baroda/,-0.0074157820105009,-0.0978508217446271
Canadian Tire,8.529,9.571,0.505,11.411,1146,Consumer Discretionary,Specialty Stores,North America,Canada,Canada,,Stephen G. Wetmore,http://www.forbes.com/companies/canadian-tire/,0.0442555428972045,0.0527635565771602
Intuitive Surgical,28.172,2.706,0.7359,6.487,1146,Health Care,Medical Equipment & Supplies,North America,United States,California,California,Gary S. Guthart,http://www.forbes.com/companies/intuitive-surgical/,0.113442269153692,0.271951219512195
Punjab National Bank,4.934,8.825,-0.5636,107.712,1148,Financials,Regional Banks,Asia,India,India,,Sunil Mehta,http://www.forbes.com/companies/punjab-national-bank/,-0.00523247177658942,-0.0638640226628895
Charoen Pokphand Foods,6.269,13.165,0.4167,16.257,1149,Consumer Staples,Food Processing,Asia,Thailand,Thailand,,Adirek Sripratak,http://www.forbes.com/companies/charoen-pokphand-foods/,0.0256320354308913,0.0316521078617547
Renesas Electronics,16.44,5.78,0.5688,7.057,1150,Information Technology,Semiconductors,Asia,Japan,Japan,,Bunsei Kure,http://www.forbes.com/companies/renesas-electronics/,0.0806008218789854,0.0984083044982699
JG Summit Holdings,11.593,4.888,0.6341,13.36,1151,Industrials,Conglomerates,Asia,Philippines,Philippines,,James L. Go,http://www.forbes.com/companies/jg-summit-holdings/,0.0474625748502994,0.129725859247136
Ball,12.645,9.118,0.225,16.173,1152,Materials,Containers & Packaging,North America,United States,Colorado,Colorado,John A. Hayes,http://www.forbes.com/companies/ball/,0.0139120756816917,0.0246764641368721
Olympus,12.811,6.861,0.5604,8.556,1153,Consumer Discretionary,Consumer Electronics,Asia,Japan,Japan,,Hiroyuki Sasa,http://www.forbes.com/companies/olympus/,0.0654978962131837,0.0816790555312637
Sun Art Retail Group,9.589,15.138,0.3879,8.683,1154,Consumer Staples,Food Retail,Asia,Hong Kong,Hong Kong,,Bruno Robert Mercier,http://www.forbes.com/companies/sun-art-retail-group/,0.0446734999424162,0.0256242568370987
BCI-Banco Credito,7.429,3.003,0.503,46.184,1155,Financials,Major Banks,South America,Chile,Chile,,Eugenio von Chrismar Carvajal,http://www.forbes.com/companies/bci-banco-credito/,0.0108912177377447,0.167499167499167
CDW,9.234,13.982,0.4244,6.948,1155,Information Technology,Software & Programming,North America,United States,Illinois,Illinois,Thomas E. Richards,http://www.forbes.com/companies/cdw/,0.0610823258491652,0.0303533114003719
Hesteel,7.404,10.846,0.1529,26.768,1155,Materials,Iron & Steel,Asia,China,China,,Gui Yang Li,http://www.forbes.com/companies/hesteel/,0.00571204423191871,0.0140973630831643
Brown-Forman,17.572,2.991,1.045,4.6,1158,Consumer Staples,Beverages,North America,United States,Kentucky,Kentucky,Paul C. Varga,http://www.forbes.com/companies/brown-forman/,0.227173913043478,0.349381477766633
Sika,15.44,5.834,0.5716,5.017,1158,Materials,Construction Materials,Europe,Switzerland,Switzerland,,Jan Jenisch,http://www.forbes.com/companies/sika/,0.113932629061192,0.0979773740143984
Hoya,18.101,4.365,0.7966,5.567,1160,Information Technology,Electronics,Asia,Japan,Japan,,Hiroshi Suzuki,http://www.forbes.com/companies/hoya/,0.143093227950422,0.182497136311569
SVB Financial Group,9.54,1.609,0.3827,44.798,1161,Financials,Regional Banks,North America,United States,California,California,Gregory W. Becker,http://www.forbes.com/companies/svb-financial-group/,0.00854279208893254,0.237849596022374
