Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Samsung SDS,15.783,9.118,0.572,7.182,1146,Information Technology,Computer Services,Asia,South Korea,South Korea,,Won-Pyo Hong,http://www.forbes.com/companies/samsung-sds/,0.0796435533277638,0.062733055494626
Molina Healthcare,7.558,18.89,0.707,7.154,1147,Health Care,Managed Health Care,North America,United States,California,California,Joseph M. Zubretsky,http://www.forbes.com/companies/molina-healthcare/,0.098825831702544,0.037427210164108
Saudi Arabian Mining,18.01,3.786,0.493,26.132,1147,Materials,Diversified Metals & Mining,Asia,Saudi Arabia,Saudi Arabia,,Darren Davis,http://www.forbes.com/companies/saudi-arabian-mining/,0.0188657584570641,0.130216587427364
Interpublic Group,8.764,9.714,0.619,15.62,1149,Consumer Discretionary,Advertising,North America,United States,New York,New York,Michael Roth,http://www.forbes.com/companies/interpublic-group/,0.039628681177977,0.0637224624253654
Skanska,7.729,19.737,0.525,13.117,1150,Industrials,Construction Services,Europe,Sweden,Sweden,,Anders Danielsson,http://www.forbes.com/companies/skanska/,0.0400243958222154,0.0265997872017024
Amcor,12.726,9.358,0.658,8.868,1151,Materials,Containers & Packaging,Australia,Australia,Australia,,Ronald Delia,http://www.forbes.com/companies/amcor/,0.0741993685160126,0.0703141696943791
Guosen Securities,16.07,1.363,0.481,29.921,1151,Financials,Investment Services,Asia,China,China,,Cheng He,http://www.forbes.com/companies/guosen-securities/,0.0160756659202567,0.352898019075569
SGS,19.801,6.852,0.657,6.155,1151,Consumer Discretionary,Business & Personal Services,Europe,Switzerland,Switzerland,,Frankie Ng,http://www.forbes.com/companies/sgs/,0.106742485783916,0.0958844133099825
Tokyo Century,4.843,9.539,0.51,36.376,1154,Financials,Rental & Leasing,Asia,Japan,Japan,,Toshihito Tamba,http://www.forbes.com/companies/tokyo-century/,0.014020233120739,0.0534647237655939
Evergy,14.264,4.276,0.535,27.568,1155,Utilities,Electric Utilities,North America,United States,Missouri,Missouri,Terry Bassham,http://www.forbes.com/companies/evergy/,0.0194065583284968,0.12511693171188
PVH,9.934,9.657,0.746,11.864,1156,Consumer Discretionary,Apparel/Accessories,North America,United States,New York,New York,Emanuel Chirico,http://www.forbes.com/companies/pvh/,0.0628792987188132,0.07724966345656
Host Hotels & Resorts,13.993,5.524,1.087,12.09,1157,Financials,Real Estate,North America,United States,Maryland,Maryland,James Risoleo,http://www.forbes.com/companies/host-hotels-resorts/,0.0899090157154673,0.196777697320782
Saputo,13.325,10.037,0.587,7.359,1158,Consumer Staples,Food Processing,North America,Canada,Canada,,Lino Saputo,http://www.forbes.com/companies/saputo/,0.0797662725913847,0.0584836106406297
Whirlpool,8.847,21.037,-0.183,18.347,1159,Consumer Discretionary,Household Appliances,North America,United States,Michigan,Michigan,Marc Bitzer,http://www.forbes.com/companies/whirlpool/,-0.00997438273287186,-0.00869895897704045
TransDigm Group,24.824,3.956,0.821,12.389,1160,Industrials,Aerospace & Defense,North America,United States,Ohio,Ohio,Kevin Stein,http://www.forbes.com/companies/transdigm-group/,0.0662684639599645,0.207532861476239
Kobe Steel,2.83,17.658,0.474,21.278,1161,Materials,Iron & Steel,Asia,Japan,Japan,,Mitsugu Yamaguchi,http://www.forbes.com/companies/kobe-steel/,0.0222765297490366,0.0268433571185865
Voestalpine,6.11,15.792,0.592,17.446,1162,Materials,Iron & Steel,Europe,Austria,Austria,,Wolfgang Eder,http://www.forbes.com/companies/voestalpine/,0.0339332798349192,0.0374873353596758
Aramark,7.795,16.09,0.526,13.739,1163,Consumer Discretionary,Restaurants,North America,United States,Pennsylvania,Pennsylvania,Eric Foss,http://www.forbes.com/companies/aramark/,0.0382851735934202,0.0326911124922312
China Galaxy Securities,15.139,2.442,0.435,36.611,1163,Financials,Investment Services,Asia,China,China,,Gong Chen,http://www.forbes.com/companies/china-galaxy-securities/,0.0118816749064489,0.178132678132678
China International Marine,5.229,13.972,0.504,23.195,1165,Industrials,Heavy Equipment,Asia,China,China,,Bo Mai,http://www.forbes.com/companies/china-international-marine/,0.0217288208665661,0.0360721442885772
CJ Corporation,3.085,26.827,0.251,28.437,1166,Consumer Staples,Food Processing,Asia,South Korea,South Korea,,Chae-Wook Lee,http://www.forbes.com/companies/cj-corporation/,0.00882652881808911,0.00935624557348939
Jeronimo Martins,9.927,20.453,0.473,7.613,1167,Consumer Staples,Food Retail,Europe,Portugal,Portugal,,Pedro de Castro Soares dos Santos,http://www.forbes.com/companies/jeronimo-martins/,0.0621305661368711,0.0231261917567105
Terna,12.077,2.592,0.834,19.618,1167,Utilities,Electric Utilities,Europe,Italy,Italy,,Luigi Ferraris,http://www.forbes.com/companies/terna/,0.0425119787949842,0.321759259259259
PulteGroup,8.433,10.188,1.011,10.173,1169,Industrials,Construction Services,North America,United States,Georgia,Georgia,Ryan Marshall,http://www.forbes.com/companies/pultegroup/,0.0993807136537894,0.0992343934040047
China Development Financial,4.708,10.371,0.26,88.422,1170,Financials,Regional Banks,Asia,Taiwan,Taiwan,,Ming Wang,http://www.forbes.com/companies/china-development-financial/,0.0029404446857117,0.0250699064699643
China Resources Power,6.908,9.817,0.504,26.595,1170,Utilities,Electric Utilities,Asia,Hong Kong,Hong Kong,,Ru Li,http://www.forbes.com/companies/china-resources-power/,0.0189509306260575,0.0513395130895386
Bank Pekao,8.06,2.589,0.633,50.866,1172,Financials,Regional Banks,Europe,Poland,Poland,,Micha? Krupi?ski,http://www.forbes.com/companies/bank-pekao/,0.0124444619195533,0.24449594438007
Covivio,8.839,1.489,0.884,27.95,1172,Financials,Real Estate,Europe,France,France,,Christophe Kullmann,http://www.forbes.com/companies/covivio/,0.0316279069767442,0.593687038280725
Oriental Land,36.539,4.658,0.78,8.761,1174,Consumer Discretionary,Hotels & Motels,Asia,Japan,Japan,,Toshio Kagami,http://www.forbes.com/companies/oriental-land/,0.0890309325419473,0.167453842851009
Xilinx,34.164,2.904,0.811,5.355,1174,Information Technology,Semiconductors,North America,United States,California,California,Victor Peng,http://www.forbes.com/companies/xilinx/,0.151447245564893,0.279269972451791
Schroders,11.37,3.539,0.673,25.006,1176,Financials,Investment Services,North America,United States,District of Columbia,District of Columbia,Hugh Frater,http://www.forbes.com/companies/schroders/,0.0269135407502199,0.190166713760949
Wynn Resorts,15.332,6.718,0.584,13.302,1177,Consumer Discretionary,Casinos & Gaming,North America,United States,Nevada,Nevada,Matt Maddox,http://www.forbes.com/companies/wynn-resorts/,0.0439031724552699,0.0869306341172968
Bank of Tianjin,3.552,5.034,0.641,96.034,1178,Financials,Regional Banks,Asia,China,China,,Philip Rene,http://www.forbes.com/companies/bank-of-tianjin/,0.00667471937022305,0.127334127930076
GD Power Development,8.235,9.746,0.207,39.692,1179,Utilities,Electric Utilities,Asia,China,China,,Shu Feng,http://www.forbes.com/companies/gd-power-development/,0.00521515670664114,0.021239482864765
Equinix,37.532,5.095,0.365,20.245,1180,Financials,Real Estate,North America,United States,California,California,Charles Meyers,http://www.forbes.com/companies/equinix/,0.0180291429982712,0.0716388616290481
UBI Banca,3.602,5.59,0.502,143.244,1181,Financials,Regional Banks,Europe,Italy,Italy,,Letizia Maria Arnaboldi Moratti,http://www.forbes.com/companies/ubi-banca/,0.00350450978749546,0.0898032200357782
Cosmo Energy Holdings,1.707,25.325,0.482,16.237,1182,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Hiroshi Kiriyama,http://www.forbes.com/companies/cosmo-energy-holdings/,0.0296852866908912,0.0190325765054294
UCB,14.932,5.465,0.933,12.019,1182,Health Care,Pharmaceuticals,Europe,Belgium,Belgium,,Jean-Christophe Tellier,http://www.forbes.com/companies/ucb/,0.0776270904401365,0.170722781335773
3i Group,13.671,0.59,2.043,10.923,1184,Financials,Investment Services,Europe,United Kingdom,United Kingdom,,Simon Borrows,http://www.forbes.com/companies/3i-group/,0.187036528426257,3.46271186440678
Yara International,11.923,12.949,0.165,16.656,1184,Materials,Specialized Chemicals,Europe,Norway,Norway,,Svein Holsether,http://www.forbes.com/companies/yara-international/,0.00990634005763689,0.0127422967024481
GAIL India,11.445,8.453,0.744,9.64,1186,Utilities,Natural Gas Utilities,Asia,India,India,,Bhuwan Tripathi,http://www.forbes.com/companies/gail-india/,0.0771784232365145,0.0880160889624985
Givaudan,23.337,5.648,0.677,9.402,1186,Consumer Staples,Household/Personal Care,Europe,Switzerland,Switzerland,,Gilles Andrier,http://www.forbes.com/companies/givaudan/,0.0720059561795363,0.119865439093484
Hyundai Steel,5.651,18.882,0.362,29.848,1188,Materials,Iron & Steel,Asia,South Korea,South Korea,,Hak-Seo Kang,http://www.forbes.com/companies/hyundai-steel/,0.0121281157866524,0.0191716979133566
Inter Rao,4.399,15.322,1.127,10.709,1189,Utilities,Electric Utilities,Asia,Russia,Russia,,Boris Kovalchuk,http://www.forbes.com/companies/inter-rao/,0.105238584368288,0.0735543662707218
Ferrari,25.179,4.035,0.926,5.546,1190,Consumer Discretionary,Auto & Truck Manufacturers,Europe,Italy,Italy,,Louis Camilleri,http://www.forbes.com/companies/ferrari/,0.166967183555716,0.229491945477076
Industrial Alliance Insurance,4.32,8.085,0.489,45.789,1191,Financials,Life & Health Insurance,North America,Canada,Canada,,Denis Ricard,http://www.forbes.com/companies/industrial-alliance-insurance/,0.0106794208215947,0.060482374768089
Vienna Insurance Group,3.634,11.902,0.307,57.188,1192,Financials,Diversified Insurance,Europe,Austria,Austria,,Elisabeth Stadler,http://www.forbes.com/companies/vienna-insurance-group/,0.00536825907533049,0.0257939842043354
Petronas Chemicals,17.246,4.851,1.234,9.042,1193,Materials,Specialized Chemicals,Asia,Malaysia,Malaysia,,Sazali Hamzah,http://www.forbes.com/companies/petronas-chemicals/,0.136474231364742,0.254380540094826
Terumo,21.092,5.303,0.824,10.298,1193,Health Care,Medical Equipment & Supplies,Asia,Japan,Japan,,Shinjiro Sato,http://www.forbes.com/companies/terumo/,0.0800155369974752,0.155383745049972
Newmont Mining,17.599,7.262,0.341,20.715,1195,Materials,Diversified Metals & Mining,North America,United States,Colorado,Colorado,Gary Goldberg,http://www.forbes.com/companies/newmont-mining/,0.0164615013275404,0.0469567612228036
Masco,11.784,8.359,0.729,5.393,1196,Materials,Construction Materials,North America,United States,Michigan,Michigan,Keith Allman,http://www.forbes.com/companies/masco/,0.135175227146301,0.0872113889221199
Ricoh,7.282,18.44,-0.924,24.263,1196,Industrials,Business Products & Supplies,Asia,Japan,Japan,,Yoshinori Yamashita,http://www.forbes.com/companies/ricoh/,-0.0380826773276182,-0.0501084598698482
Top Frontier Investment Holdings,1.717,19.001,0.181,32.394,1196,Energy,Oil & Gas Operations,Asia,Philippines,Philippines,,Ramon Ang,http://www.forbes.com/companies/top-frontier-investment-holdings/,0.00558745446687658,0.00952581443081943
Punjab National Bank,4.94,8.936,-1.882,119.438,1199,Financials,Regional Banks,Asia,India,India,,Sunil Mehta,http://www.forbes.com/companies/punjab-national-bank/,-0.0157571292218557,-0.210608773500448
Edwards Lifesciences,36.889,3.723,0.722,5.324,1200,Health Care,Medical Equipment & Supplies,North America,United States,California,California,Michael Mussallem,http://www.forbes.com/companies/edwards-lifesciences/,0.135612321562735,0.193929626645179
Pegatron,5.157,44.438,0.369,19.011,1200,Information Technology,Electronics,Asia,Taiwan,Taiwan,,Syh-Jang Liao,http://www.forbes.com/companies/pegatron/,0.0194098153700489,0.00830370403708538
Indorama Ventures,8.379,10.739,0.786,11.646,1202,Materials,Specialized Chemicals,Asia,Thailand,Thailand,,Aloke Lohia,http://www.forbes.com/companies/indorama-ventures/,0.0674909840288511,0.0731911723624174
Bank Of Guiyang,5.005,3.77,0.776,73.31,1203,Financials,Regional Banks,Asia,China,China,,Zong Chen,http://www.forbes.com/companies/bank-of-guiyang/,0.0105851861956077,0.205835543766578
S-Oil,9.686,23.138,0.234,14.299,1204,Energy,Oil & Gas Operations,Asia,South Korea,South Korea,,Othman Al-Ghamdi,http://www.forbes.com/companies/s-oil/,0.0163647807538989,0.0101132336416285
Arkema,8.127,10.401,0.834,11.626,1205,Materials,Diversified Chemicals,Europe,France,France,,Thierry Hénaff,http://www.forbes.com/companies/arkema/,0.0717357646654051,0.0801845976348428
Airports of Thailand,30.858,1.897,0.783,5.787,1206,Industrials,Other Transportation,Asia,Thailand,Thailand,,Prasong Poontaneat,http://www.forbes.com/companies/airports-of-thailand/,0.135303265940902,0.412756984712704
NRG Energy,11.438,10.128,0.597,10.628,1207,Utilities,Electric Utilities,North America,United States,New Jersey,New Jersey,Mauricio Gutierrez,http://www.forbes.com/companies/nrg-energy/,0.0561723748588634,0.0589454976303318
Dassault Systemes,39.203,4.103,0.672,9.115,1208,Information Technology,Software & Programming,Europe,France,France,,Bernard Charlès,http://www.forbes.com/companies/dassault-systemes/,0.0737246297312123,0.163782598098952
Experian,25.789,4.834,0.804,7.912,1209,Consumer Discretionary,Business & Personal Services,Europe,Ireland,Ireland,,Brian Cassin,http://www.forbes.com/companies/experian/,0.101617795753286,0.166321886636326
US Steel,2.846,14.193,1.115,10.982,1209,Materials,Iron & Steel,North America,United States,Pennsylvania,Pennsylvania,David B. Burritt,http://www.forbes.com/companies/us-steel/,0.101529775997086,0.0785598534488832
Advanced Info Service,17.889,5.254,0.918,8.925,1211,Telecommunication Services,Telecommunications services,Asia,Thailand,Thailand,,Somchai Lertsutiwong,http://www.forbes.com/companies/advanced-info-service/,0.102857142857143,0.174724019794442
Expeditors International,13.822,8.138,0.618,3.346,1212,Industrials,Air Courier,North America,United States,Washington,Washington,Jeffrey Musser,http://www.forbes.com/companies/expeditors-international/,0.184698147041243,0.0759400344064881
Jiangsu Hengrui Medicine,42.029,2.728,0.642,3.45,1213,Health Care,Pharmaceuticals,Asia,China,China,,Wei Dong,http://www.forbes.com/companies/jiangsu-hengrui-medicine/,0.186086956521739,0.23533724340176
Hess,19.958,6.381,-0.282,21.433,1214,Energy,Oil & Gas Operations,North America,United States,New York,New York,John B. Hess,http://www.forbes.com/companies/hess/,-0.0131572808286287,-0.0441937000470146
HAL Trust,12.565,9.858,0.183,18.834,1215,Financials,Investment Services,,Monaco,Monaco,,Melchert Groot,http://www.forbes.com/companies/hal-trust/,0.00971647021344377,0.0185636031649422
LG Household & Health Care,20.72,6.131,0.62,4.728,1215,Consumer Staples,Household/Personal Care,Asia,South Korea,South Korea,,Suk-Yong Cha,http://www.forbes.com/companies/lg-household-health-care/,0.131133671742809,0.101125428152014
Grasim Industries,8.207,10.156,0.197,32.395,1217,Materials,Construction Materials,Asia,India,India,,Dilip Gaur,http://www.forbes.com/companies/grasim-industries/,0.00608118536811236,0.0193974005513982
Phoenix Group Holdings,6.699,-9.14,0.489,283.13,1218,Financials,Life & Health Insurance,Europe,United Kingdom,United Kingdom,,Clive Bannister,http://www.forbes.com/companies/phoenix-group-holdings/,0.00172712181683326,-0.0535010940919037
Assa Abloy,25.123,9.66,0.316,12.02,1219,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Nico Delvaux,http://www.forbes.com/companies/assa-abloy/,0.0262895174708819,0.032712215320911
Charoen Pokphand Foods,4.613,16.764,0.456,19.29,1220,Consumer Staples,Food Processing,Asia,Thailand,Thailand,,Dhanin Chearavanont,http://www.forbes.com/companies/charoen-pokphand-foods/,0.0236391912908243,0.0272011453113815
Worldpay,34.617,3.925,0.013,24.889,1220,,,North America,United States,Ohio,Ohio,Charles Drucker,http://www.forbes.com/companies/worldpay/,0.000522319096789747,0.00331210191082803
Yuanta Financial Holding,6.755,4.145,0.619,74.41,1222,Financials,Investment Services,Asia,Taiwan,Taiwan,,Zong Li,http://www.forbes.com/companies/yuanta-financial-holding/,0.00831877435828518,0.149336550060314
Concordia Financial Group,4.849,2.768,0.567,168.792,1223,Financials,Regional Banks,Asia,Japan,Japan,,Kenichi Kawamura,http://www.forbes.com/companies/concordia-financial-group/,0.00335916394141902,0.204841040462428
SKF Group,8.698,9.851,0.837,9.832,1224,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Alrik Danielson,http://www.forbes.com/companies/skf-group/,0.0851301871440195,0.0849659933001726
Genworth Financial,1.887,8.609,0.119,100.923,1225,Financials,Diversified Insurance,North America,United States,Virginia,Virginia,Thomas J. Mclnerney,http://www.forbes.com/companies/genworth-financial/,0.00117911675237557,0.0138227436403763
Bank of Baroda,6.228,8.37,-0.293,112.83,1226,Financials,Regional Banks,Asia,India,India,,P. S. Jayakumar,http://www.forbes.com/companies/bank-of-baroda/,-0.00259682708499513,-0.0350059737156511
Jiangxi Copper,7.226,32.428,0.372,14.995,1227,Materials,Diversified Metals & Mining,Asia,China,China,,Gao Zheng,http://www.forbes.com/companies/jiangxi-copper/,0.024808269423141,0.0114715677809301
